adm0_name,adm1_name,reff_random_effect,sia_random_effect
KENYA,KIRINYAGA,-0.7643155983646721,0.1509764127231566
KENYA,KISII,-0.8696278774631673,0.1020110945240666
KENYA,KISUMU,-0.8417638431437358,0.1176614007363598
KENYA,KITUI,-0.7115669202868128,0.1527268066556277
KENYA,KWALE,-0.7516669802036415,0.0967166945921961
KENYA,LAIKIPIA,-0.6590776194396545,0.1707739750351828
KENYA,LAMU,0.031583958260344,0.3238025169090275
KENYA,MACHAKOS,-0.8097350811042934,0.1420979498141715
KENYA,MAKUENI,-0.7588662074495498,0.1103560404354204
KENYA,MANDERA,-0.6788703000238236,0.4536059668755937
KENYA,MARSABIT,-0.3174537442487459,0.3118117384230707
KENYA,MERU,-0.7038371018444846,0.1769462646627017
KENYA,MIGORI,-0.7366169740298125,0.0881632619230171
KENYA,MOMBASA,-0.8681867611550447,0.1120429734065658
KENYA,MURANGA,-0.7875941373057784,0.1464026752094219
KENYA,NAIROBI,-0.93712749853184,0.105929142698119
KENYA,NAKURU,-0.8379139446606578,0.1307773971191277
KENYA,NANDI,-0.8647589257630156,0.0912182464137
KENYA,NAROK,-0.8651048443628929,0.1186057827341552
KENYA,NYAMIRA,-0.8384308516591217,0.1172625173010464
KENYA,NYANDARUA,-0.7718666623253554,0.1461594443783047
KENYA,NYERI,-0.7884232446058793,0.1543110482243652
KENYA,SAMBURU,-0.4806550176134095,0.2196978228177654
KENYA,SIAYA,-0.873718279331198,0.1009829287327827
KENYA,TAITA_TAVETA,-0.7056975766762437,0.1176031768554722
KENYA,TANA_RIVER,-0.45088082650504,0.1901131341816706
KENYA,THARAKA_NITHI,-0.683417919207898,0.1617844115285568
KENYA,TRANS_NZOIA,-0.830959377918618,0.1119046936941689
KENYA,TURKANA,0.0325778908500051,0.1834292179750919
KENYA,UASIN_GISHU,-0.8230865121601297,0.129895229925679
KENYA,VIHIGA,-0.8748252874724648,0.1129476880735305
KENYA,WAJIR,-0.3718698175306289,0.3818460532956088
KENYA,WEST_POKOT,-0.7567580769196225,0.1201300948353907
LESOTHO,BEREA,-0.5410906910994047,-0.2639936612251345
LESOTHO,BUTHA_BUTHE,-0.5586564733498981,-0.2677833729571121
LESOTHO,LERIBE,-0.5968968320738538,-0.2752405676530886
LESOTHO,MAFETENG,-0.5275984539816271,-0.2557855697861215
LESOTHO,MASERU,-0.5351307585758998,-0.2556350534099609
LESOTHO,MOHALES_HOEK,-0.5495092457598658,-0.2856757995689587
LESOTHO,MOKHOTLONG,-0.5469061225447066,-0.2403599564159288
LESOTHO,QACHAS_NEK,-0.5268182546151526,-0.2699387585250637
LESOTHO,QUTHING,-0.5629791830426749,-0.2657150010893039
LESOTHO,THABA_TSEKA,-0.5610557837878184,-0.2558099945420137
LIBERIA,BOMI,-0.1632219758984433,-0.5567321821216932
LIBERIA,BONG,0.127834890110881,-0.5452530418863041
LIBERIA,GBARPOLU,-0.1599544294029827,-0.5337790222063956
LIBERIA,GRAND_BASSA,-0.0569270131440239,-0.5260577615014691
LIBERIA,GRAND_CAPE_MOUNT,-0.2544907938689382,-0.5277884383884446
LIBERIA,GRAND_GEDEH,0.1341376761406172,-0.5870074147598346
LIBERIA,GRAND_KRU,-0.0498638472596962,-0.527190628746742
LIBERIA,LOFA,-0.2279860706676948,-0.5490811330981111
LIBERIA,MARGIBI,-0.2611066306525825,-0.5430777745141786
LIBERIA,MARYLAND,-0.0606914055810286,-0.5541112040074513
LIBERIA,MONTSERRADO,-0.3018025717359394,-0.5460585590829955
LIBERIA,NIMBA,0.1019595110466782,-0.5295222493198046
LIBERIA,RIVER_GEE,0.199805306875351,-0.5385737355418466
LIBERIA,RIVERCESS,-0.0354610405168793,-0.5106219367561811
LIBERIA,SINOE,0.300679761489863,-0.4683430860864283
LIBYA,AL_JABAL_AL_AKHDAR,-0.5220620070922938,0.0693804965029042
LIBYA,AL_WASTA,-0.5787439728185503,0.1360360589051433
LIBYA,AL_ZAWIYAH,-0.610470360174669,0.1420205817308382
LIBYA,BENGHAZI,-0.549677536040758,0.0712631347127656
LIBYA,JABAL_NAFOSA,-0.6319355990596818,0.1327021245624386
LIBYA,SABHA,-0.6092302876320322,0.1974775460825156
LIBYA,TARABULUS,-0.6798466160369943,0.135420551202978
MADAGASCAR,ALAOTRA_MANGORO,-0.2958418019280459,0.0119089884625244
MADAGASCAR,AMORONI_MANIA,-0.2745688607630568,-0.0038493721722009
MADAGASCAR,ANALAMANGA,-0.1358652764576535,-0.022123538931269
MADAGASCAR,ANALANJIROFO,-0.3130689759587223,0.0495999809025059
MADAGASCAR,ANDROY,0.3084101655126566,-0.0912569987186711
MADAGASCAR,ANOSY,-0.1027158376543689,-0.0589593044409337
MADAGASCAR,ATSINANANA,-0.2914120703136638,0.0287638236455029
MADAGASCAR,BETSIBOKA,-0.1209268167580528,0.0333844103399585
MADAGASCAR,BOENI,0.0520256210815873,0.0604088900264013
MADAGASCAR,BONGOLAVA,-0.2564244772428002,-0.0147980559097247
MADAGASCAR,DIANA,-0.1336821842397179,0.0275038049407546
MADAGASCAR,HAUTE_MATSIATRA,-0.1406834964258174,-0.0143201659577645
MADAGASCAR,IHOROMBE,0.0596600398590328,-0.0283538747672148
MADAGASCAR,ITASY,-0.3948684543019133,-0.0649049151121932
MADAGASCAR,MELAKY,-0.22562521223839,0.0149404515830777
MADAGASCAR,MENABE,0.2037822456481181,-0.0127038674375545
MADAGASCAR,SAVA,0.1400413285216617,0.0681886352935458
MADAGASCAR,SOFIA,0.005928981961351,0.0536969709384902
MADAGASCAR,SUD_EST,0.0442400082007009,-0.0339062524353407
MADAGASCAR,SUD_OUEST,0.122629528178714,-0.0058591463376755
MADAGASCAR,VAKINANKARATRA,-0.3229638209996853,-0.0426514870483
MADAGASCAR,VATOVAVY_FITOVINANY,-0.2780173328370232,-0.0139848496596244
MALAWI,CENTRAL,-0.6282916718565255,-0.1292123437247043
MALAWI,MALAWI_ISLAND,-0.5023725971455588,-0.1347776570426383
MALAWI,NORTHERN,-0.47475192110671,-0.087875626256638
MALAWI,SOUTHERN,-0.5492679178653109,-0.1304361248145251
MALI,BAMAKO,0.9837288547163208,-0.3521945464275707
MALI,GAO,1.3382730893069663,-0.0271568546439354
MALI,KAYES,1.0766689571668222,-0.3563174950350544
MALI,KIDAL,0.7671552558894589,0.0353712424182293
MALI,KOULIKORO,1.2185048721038143,-0.4416354610908825
MALI,MENAKA,1.546410155522776,0.0844422305125589
MALI,MOPTI,1.8004894821823725,-0.4247109375259921
MALI,SIKASSO,1.2877657190551677,-0.439097766459765
MALI,SEGOU,0.9977454583006627,-0.4331624695801991
MALI,TAOUDENIT,1.128994084736839,-0.1142777199419239
MALI,TOMBOUCTOU,1.0544959552388975,-0.2337371192618342
MAURITANIA,ADRAR,0.5795227359077959,-0.2034068947112838
MAURITANIA,ASSABA,0.4287709356071377,-0.3567375424176541
MAURITANIA,BRAKNA,0.2716715490504869,-0.2848702327785543
MAURITANIA,DAKHLET_NOUADHIBOU,0.3766966133299489,-0.1984581630581258
MAURITANIA,GORGOL,0.2450342363354873,-0.3191697849218889
MAURITANIA,GUIODIMAKHA,0.3268033170948816,-0.3571060062365213
MAURITANIA,HODH_ECHARGUI,0.570656641215478,-0.3247404621472945
MAURITANIA,HODH_EL_GHARBI,0.4562573794354747,-0.3523580997375797
MAURITANIA,INCHIRI,0.4445695484005315,-0.1854881772848096
MAURITANIA,NOUAKCHOTT_NORD,0.5272460210691402,-0.0981610301977581
MAURITANIA,NOUAKCHOTT_OUEST,0.0576168789828657,-0.2053433919961795
MAURITANIA,NOUAKCHOTT_SUD,0.2778393284290412,-0.2176687518785597
MAURITANIA,TAGANT,0.5219057089407794,-0.2821823001001928
MAURITANIA,TIRIS_ZEMMOUR,0.5551937938236067,-0.1120302721068959
MAURITANIA,TRARZA,0.201720656984217,-0.2113456327130285
MOROCCO,B_MELLAL_KHENIFRA,-0.9257186270266192,0.0104829470389776
MOROCCO,DAKHLA_OU_EDDAHAB,-0.8069097001626266,-0.1655100498138674
MOROCCO,DRAA_TAFILALET,-0.8979735934020362,0.0168716165926035
MOROCCO,FES_MEKNES,-0.9494761524006828,0.0121011828040275
MOROCCO,G_CASA_SETTAT,-0.940386262054595,0.0066053260663874
MOROCCO,GUELMIM_OUED_NOUN,-0.829906908939634,-0.0719400152851974
MOROCCO,LAAYOUNE_S_HAMRA,-0.8267842909367936,-0.1041324747792636
MOROCCO,MARRAKECH_SAFI,-0.9306337006587244,0.0148334465827449
MOROCCO,ORIENTAL,-0.923001528587047,0.0249036638424203
MOROCCO,RABAT_SALE_KENITRA,-0.9161382421661796,-0.0018953481112148
MOROCCO,SOUSS_MASSA,-0.9082461595609852,-0.0222136303124951
MOROCCO,TANGER_TETOUAN_HOC,-0.9024227760208328,0.0234810833765077
MOZAMBIQUE,CABO_DELGADO,0.6368457301575048,-0.1416382834964228
MOZAMBIQUE,CIDADE_DE_MAPUTO,0.0066815805704505,-0.2754055657042161
MOZAMBIQUE,GAZA,0.1737621128215822,-0.1711647596207414
MOZAMBIQUE,INHAMBANE,0.1996790447261116,-0.1220344110017118
MOZAMBIQUE,MANICA,0.4488020171316546,-0.0592307545674211
MOZAMBIQUE,MAPUTO_PROVINCIA,0.0570980955864295,-0.2415054268108898
MOZAMBIQUE,NAMPULA,0.8942454205603534,-0.2092225063318425
MOZAMBIQUE,NIASSA,0.380762682371017,-0.1028810396563788
MOZAMBIQUE,SOFALA,0.099429594734818,-0.116850704219808
MOZAMBIQUE,TETE,0.4493996743166399,-0.1562130203459217
MOZAMBIQUE,ZAMBEZIA,0.6269663121806339,-0.1756981500573024
NAMIBIA,CAPRIVI,1.0019582749756313,-0.2937714858444838
NAMIBIA,ERONGO,0.8258417418481434,-0.3368587237321049
NAMIBIA,HARDAP,0.8913945463492737,-0.3038575165831963
NAMIBIA,KARAS,0.7881554127403072,-0.3155025124236276
NAMIBIA,KAVANGO,0.8088368408332856,-0.3765099319077745
NAMIBIA,KHOMAS,1.2662464320402071,-0.3338310544207064
NAMIBIA,KUNENE,0.8344365289432916,-0.4186921533667259
NAMIBIA,OHANGWENA,0.8398918002235986,-0.423270305748584
NAMIBIA,OMAHEKE,0.8344222017625454,-0.300419907850787
NAMIBIA,OMUSATI,0.6855462783168621,-0.450988544878352
NAMIBIA,OSHANA,0.9565564539107658,-0.4250567069815261
NAMIBIA,OSHIKOTO,0.8056245039094272,-0.4185949577843088
NAMIBIA,OTJOZONDJUPA,0.8287014874206365,-0.3714673023030403
NIGER,AGADEZ,1.3710560437035086,0.3972807449403117
NIGER,DIFFA,1.4143274746857202,0.5863203208741352
NIGER,DOSSO,1.2006946176864868,0.208372850613156
NIGER,MARADI,1.1523305376039523,0.4523985397684411
NIGER,NIAMEY,0.8891953116201889,-0.2036909005149993
NIGER,TAHOUA,1.1382655803032629,0.4835093032699
NIGER,TILLABERI,1.498068739253528,0.3264253235361668
NIGER,ZINDER,1.6864912499073628,0.415799724906714
NIGERIA,ABIA,0.4222894995094394,0.3475114751795923
NIGERIA,ADAMAWA,0.9131554783045132,0.342597217306225
NIGERIA,AKWA_IBOM,-0.0786359245626656,0.1875716750336485
NIGERIA,ANAMBRA,0.2655901796006785,0.3029498914814656
NIGERIA,BAUCHI,1.1876027965136242,0.6484028979045185
NIGERIA,BAYELSA,0.9720135467840884,0.4238589879191213
NIGERIA,BENUE,0.5622348338916769,0.1637445300393181
NIGERIA,BORNO,1.5517455451076334,0.4908969804907303
NIGERIA,CROSS_RIVER,0.2811138373839535,0.1983190081800581
NIGERIA,DELTA,0.5688246286480614,0.1690850102094118
NIGERIA,EBONYI,0.3134321884226242,0.2796639793481248
NIGERIA,EDO,0.3240765428245274,0.2152388443552656
NIGERIA,EKITI,0.2839471758605866,0.2023491138156146
NIGERIA,ENUGU,0.2757951278997259,0.5089383554478449
NIGERIA,FCT,1.035381370052034,0.2292498739860258
NIGERIA,GOMBE,1.724378435954356,0.4270133624999171
NIGERIA,IMO,0.2210349540702189,0.1716874958888688
NIGERIA,JIGAWA,2.115106590758725,0.5120746233844943
NIGERIA,KADUNA,1.3223093995534454,0.6420789958511736
NIGERIA,KANO,0.9916946121642862,0.6920835477806774
NIGERIA,KATSINA,1.3632488178901894,0.6449560096653598
NIGERIA,KEBBI,2.200145038240859,0.5378948605663665
NIGERIA,KOGI,0.7346171670914413,0.3433562130846472
NIGERIA,KWARA,1.3168703822295216,0.5770006662911374
NIGERIA,LAGOS,0.3563614584110378,0.3767387291746588
NIGERIA,NASARAWA,1.614494132391057,0.388395584342836
NIGERIA,NIGER,1.0201624933302744,0.5666163733242765
NIGERIA,OGUN,0.5981448711593719,0.2024846335141942
NIGERIA,ONDO,0.203897647700732,0.2291806987948195
NIGERIA,OSUN,0.1638395596232513,0.2583474076678336
NIGERIA,OYO,0.2469712000390727,0.5844666904381545
NIGERIA,PLATEAU,0.7413109010941297,0.6109033742508774
NIGERIA,RIVERS,0.1365879076250976,0.1730244619840374
NIGERIA,SOKOTO,0.8978367456323231,0.6955008009768513
NIGERIA,TARABA,1.700505483515387,0.2176240792714263
NIGERIA,YOBE,1.4554014325674258,0.6003917654286252
NIGERIA,ZAMFARA,0.9460410278582276,0.7196629670178363
RWANDA,EST,-1.472760723488584,0.0920616721002012
RWANDA,MVK,-1.4385741494437552,0.0814369373273129
RWANDA,NOR,-1.4377237937408542,0.0996841587940148
RWANDA,OUE,-1.367795839854663,0.1223950994963679
RWANDA,SUD,-1.409457037407557,0.1235965486390372
SENEGAL,DAKAR,-0.7823183930499062,-0.4024660677595872
SENEGAL,DIOURBEL,1.1333653436361717,-0.3946603741865655
SENEGAL,FATICK,0.345729747712534,-0.3652621539006964
SENEGAL,KAFFRINE,0.4578136923818653,-0.3592060690643063
SENEGAL,KAOLACK,0.4372361491982225,-0.350977000001666
SENEGAL,KEDOUGOU,0.6643127962474786,-0.4066799205619871
SENEGAL,KOLDA,0.2762990783644392,-0.3711441206855713
SENEGAL,LOUGA,0.6106823023686889,-0.351011956982958
SENEGAL,MATAM,0.539288311372955,-0.3445346262157057
SENEGAL,SAINT_LOUIS,0.3285316632203959,-0.2975801578793571
SENEGAL,SEDHIOU,0.2814102931097812,-0.3614094522800878
SENEGAL,TAMBACOUNDA,0.3391458471119092,-0.3704738827180829
SENEGAL,THIES,0.3226332042674666,-0.392411793286149
SENEGAL,ZIGUINCHOR,0.1562366005571402,-0.3797593044200893
SIERRA_LEONE,EASTERN,0.9652319471302592,-0.4908754757946185
SIERRA_LEONE,NORTH_WESTERN,0.669047643099606,-0.4706292135600796
SIERRA_LEONE,NORTHERN,0.9622817971806368,-0.513112443938335
SIERRA_LEONE,SOUTHERN,0.6761199631278922,-0.5037148511366036
SIERRA_LEONE,WESTERN_AREA,0.9018435975396016,-0.5617699518080727
SOMALIA,AWDAL,0.4600927097377695,0.3439584877593039
SOMALIA,BAKOL,0.2634434534410692,0.441204631947805
SOMALIA,BANADIR,0.5079190388153073,0.6733607863430382
SOMALIA,BARI,0.7704218227519255,0.1011677479025263
SOMALIA,BAY,0.4895097326726351,0.7517486746402124
SOMALIA,GALBEED,0.4272232666244608,0.3936064129026055
SOMALIA,GALGADUD,0.0671048316376821,0.7105661372576767
SOMALIA,GEDO,0.5836814170143054,0.6788901750597445
SOMALIA,HIRAN,0.4711745469173213,0.6904304039035544
SOMALIA,KARKAR,0.3980559555962517,0.2367938642068649
SOMALIA,LOWER_JUBA,1.1508337309343566,0.4837824107977799
SOMALIA,LOWER_SHABELLE,0.4651391228521559,0.7338093799067898
SOMALIA,MIDDLE_JUBA,0.4972414737079841,0.5048596462669727
SOMALIA,MIDDLE_SHABELLE,0.2853550503297846,0.6607495243323976
SOMALIA,MUDUG_GM,0.1141654365297548,0.5682535811085823
SOMALIA,MUDUG_PL,0.2881131725222164,0.7192619341873566
SOMALIA,NUGAL,0.3805632279941355,0.339689024584028
SOMALIA,SAHIL,0.4366604815822842,0.3009253825374464
SOMALIA,SANAG,0.4012711676127264,0.2208600640919663
SOMALIA,SOOL,0.6470470715595237,0.238840497494288
SOMALIA,TOGDHER,0.8488395445329491,0.2362536611332006
SOUTH_AFRICA,EASTERN_CAPE,-1.7233105010267238,-0.2738715632798101
SOUTH_AFRICA,FREE_STATE,-1.7476634364747372,-0.2788220813575361
SOUTH_AFRICA,GAUTENG,-1.773380035441558,-0.27385415485868
SOUTH_AFRICA,KWAZULU_NATAL,-1.7666505372405017,-0.2369640175208572
SOUTH_AFRICA,LIMPOPO,-1.6920745627241078,-0.2462824458530868
SOUTH_AFRICA,MPUMALANGA,-1.7514161004200637,-0.2378451653556192
SOUTH_AFRICA,NORTH_WEST,-1.7254515533962629,-0.2420205436023833
SOUTH_AFRICA,NORTHERN_CAPE,-1.7339565171257316,-0.2980356468731533
SOUTH_AFRICA,WESTERN_CAPE,-1.7995487995866704,-0.2979932186709899
SOUTH_SUDAN,CENTRAL_EQUATORIA,1.4864752378157076,0.0369347470219588
SOUTH_SUDAN,EASTERN_EQUATORIA,1.3891925238035687,0.0663465145479483
SOUTH_SUDAN,JONGLEI,1.616197814559697,0.0997324356335171
SOUTH_SUDAN,LAKES,1.4441311368286214,-0.1680845693410394
SOUTH_SUDAN,NORTHERN_BAHR_EL_GHAZAL,1.4213035776863931,-0.2162036801409838
SOUTH_SUDAN,UNITY,1.7116602233550138,-0.0718847519095061
SOUTH_SUDAN,UPPER_NILE,1.5137047281437537,-0.0083951642952883
SOUTH_SUDAN,WARRAP,1.89303674830007,-0.2586048115003582
SOUTH_SUDAN,WESTERN_BAHR_EL_GHAZAL,1.5710592229998412,-0.0908842699361401
SOUTH_SUDAN,WESTERN_EQUATORIA,1.5033941443854346,-0.165077669652331
SUDAN,BLUE_NILE,1.1381560224213956,-0.1014100724081891
SUDAN,CENTRAL_DARFUR,0.0337113353916601,0.2332219237215326
SUDAN,EAST_DARFUR,0.7700350483187983,-0.0763518905797374
SUDAN,GEDARIF,1.0454883353672113,-0.0978763491382354
SUDAN,GEZIRA,1.068856780359504,-0.2015049987544729
SUDAN,KASSALA,1.7115061949693031,-0.2786671697709739
SUDAN,KHARTOUM,1.1386445470730446,-0.2206468168802857
SUDAN,NORTH_DARFUR,0.5712509746291675,0.1564864728399493
SUDAN,NORTH_KORDOFAN,1.0016779412224206,-0.0719288868358604
SUDAN,NORTHERN,0.7827556574826012,-0.0434668368710995
SUDAN,RED_SEA,1.6861112495808903,-0.3586164583623384
SUDAN,RIVER_NILE,1.4942896240784005,-0.2037055573641284
SUDAN,SENNAR,0.9351777948736936,-0.0747796312839599
SUDAN,SOUTH_DARFUR,0.7830563099067808,0.0802827417405196
SUDAN,SOUTH_KORDOFAN,0.9470332674001056,-0.1577936445695541
SUDAN,WEST_DARFUR,0.2078316560746451,0.3216361128862726
SUDAN,WEST_KORDOFAN,0.6025636295579664,-0.0953545871876738
SUDAN,WHITE_NILE,0.989550836505544,-0.1553467365345016
TOGO,CENTRALE,0.8413640491497225,-0.2290071635332649
TOGO,KARA,0.9214249216282616,-0.2846791405845084
TOGO,LOME_COMMUNE,1.435498928118626,-0.4240244605406372
TOGO,MARITIME,0.8359864249082541,-0.2207868654959879
TOGO,PLATEAUX,1.2237983552418064,-0.1636637633250157
TOGO,SAVANES,1.4992015684910212,-0.1998548954903785
TUNISIA,ARIANA,-0.9870455126217598,0.0891110318280389
TUNISIA,BEJA,-1.0121838082770258,0.1071279886726562
TUNISIA,BEN_AROUS,-0.9624303438960964,0.1117425110727877
TUNISIA,BIZERTE,-0.9833824237383324,0.0932118658571366
TUNISIA,GABES,-1.0031798679197597,0.1161220010222368
TUNISIA,GAFSA,-1.0200746490401955,0.1124335672423168
TUNISIA,JENDOUBA,-0.9797564877403874,0.1114707416363138
TUNISIA,KAIROUAN,-1.0474097651203127,0.0985866327952404
TUNISIA,KASSERINE,-0.9786362421817552,0.0936217493934285
TUNISIA,KEBILI,-0.9211956028290808,0.1098238653896453
TUNISIA,KEF,-1.0654976362986135,0.1053343788532494
TUNISIA,MAHDIA,-1.0119979251727589,0.0925206406472932
TUNISIA,MANOUBA,-1.0213257437815408,0.1249197759587636
TUNISIA,MEDENINE,-0.9186029424003294,0.1142040004547915
TUNISIA,MONASTIR,-1.036995614877838,0.0996324070649326
TUNISIA,NABEUL,-1.0182139752424302,0.1112573554106692
TUNISIA,SFAX,-1.0216301942428936,0.0800492848232214
TUNISIA,SIDI_BOUZID,-0.9847849411430574,0.0876295403201648
TUNISIA,SILIANA,-1.018184068148808,0.1040156242275121
TUNISIA,SOUSSE,-1.0601805030593805,0.1203168192084281
TUNISIA,TATAOUINE,-0.8667875052311264,0.1055153031553406
TUNISIA,TOZEUR,-0.927207870894694,0.1389859376510725
TUNISIA,TUNIS,-1.00435689646589,0.1065703694179614
TUNISIA,ZAGHOUAN,-1.0039360993465711,0.1039506716919141
UGANDA,ACHOLI,-0.7287213669600467,0.0262916237252749
UGANDA,ANKOLE,-0.8016339208390413,0.0595073709912572
UGANDA,BUKEDI,-0.8111876354212589,0.091649980161032
UGANDA,BUNYORO,-0.8348140211057136,0.0195651549640034
UGANDA,BUSOGA,-0.5770301244434007,0.0755041833683208
UGANDA,ELGON,-0.8281646340613774,0.0969888767467158
UGANDA,KAMPALA,-0.9664284597134648,0.0702150552576237
UGANDA,KARAMOJA,-0.7947683175996249,0.0829946238679805
UGANDA,KIGEZI,-0.7623060795890939,0.1141532090307007
UGANDA,LANGO,-0.812219424346093,0.0704151262026587
UGANDA,NORTH_BUGANDA,-0.927187234157894,0.0322571892258729
UGANDA,SOUTH_BUGANDA,-0.8945778991361701,0.0629879564234505
UGANDA,TESO,-0.3032071796142971,0.0705640951836357
UGANDA,TORO,-0.8410188346931545,0.0604176594901544
UGANDA,WEST_NILE,-0.8361973920098232,-0.010419787508597
UNITED_REPUBLIC_OF_TANZANIA,ARUSHA,-2.032241492159054,0.081968302526732
UNITED_REPUBLIC_OF_TANZANIA,DAR_ES_SALAAM,-2.1130624779271825,-0.0072219927201192
UNITED_REPUBLIC_OF_TANZANIA,DODOMA,-1.9966509028368449,0.0309853057387954
UNITED_REPUBLIC_OF_TANZANIA,GEITA,-1.8787142759994275,0.0822513546228274
UNITED_REPUBLIC_OF_TANZANIA,IRINGA,-1.9270889192001068,0.033203221317426
UNITED_REPUBLIC_OF_TANZANIA,KAGERA,-2.014038189799272,0.0725997040956512
UNITED_REPUBLIC_OF_TANZANIA,KASKAZINI_PEMBA,-2.1007739295450696,0.0169382157708365
UNITED_REPUBLIC_OF_TANZANIA,KASKAZINI_UNGUJA,-2.091133883261667,0.0140094679349785
UNITED_REPUBLIC_OF_TANZANIA,KATAVI,-1.4382350081263866,0.0439866115110407
UNITED_REPUBLIC_OF_TANZANIA,KIGOMA,-1.7987507320190703,0.1060624983936205
UNITED_REPUBLIC_OF_TANZANIA,KILIMANJARO,-1.9794591357965567,0.0889411757388267
UNITED_REPUBLIC_OF_TANZANIA,KUSINI_PEMBA,-2.119329817658783,-0.0198713132682255
UNITED_REPUBLIC_OF_TANZANIA,KUSINI_UNGUJA,-2.1072425619779,-0.0229788555815144
UNITED_REPUBLIC_OF_TANZANIA,LINDI,-2.01106733959203,-0.040551902042249
UNITED_REPUBLIC_OF_TANZANIA,MANYARA,-2.010142171872815,0.0445492059515046
UNITED_REPUBLIC_OF_TANZANIA,MARA,-2.0752780680016643,0.08026094009036
UNITED_REPUBLIC_OF_TANZANIA,MBEYA,-1.8671628395486444,0.0099581536122191
UNITED_REPUBLIC_OF_TANZANIA,MJINI_MAGHARIBI,-2.1317311587682632,-0.0088137764151072
UNITED_REPUBLIC_OF_TANZANIA,MOROGORO,-2.00294835127303,0.0132226397038776
UNITED_REPUBLIC_OF_TANZANIA,MTWARA,-1.9344711336155824,-0.1103259423251029
UNITED_REPUBLIC_OF_TANZANIA,MWANZA,-1.9659680152347332,0.0788679942490122
UNITED_REPUBLIC_OF_TANZANIA,NJOMBE,-1.960397083091276,0.0070926227548987
UNITED_REPUBLIC_OF_TANZANIA,PWANI,-2.104030181556631,-0.0048758142652803
UNITED_REPUBLIC_OF_TANZANIA,RUKWA,-0.75317261529929,0.0125140569777762
UNITED_REPUBLIC_OF_TANZANIA,RUVUMA,-2.034030047343018,-0.0518731151832498
UNITED_REPUBLIC_OF_TANZANIA,SHINYANGA,-1.924524319523015,0.0642069300192986
UNITED_REPUBLIC_OF_TANZANIA,SIMIYU,-2.0093563744082377,0.0871177148292666
UNITED_REPUBLIC_OF_TANZANIA,SINGIDA,-1.984787468571884,0.0514054393978991
UNITED_REPUBLIC_OF_TANZANIA,SONGWE,-1.5432803625876257,-0.0074671004480124
UNITED_REPUBLIC_OF_TANZANIA,TABORA,-1.824659499814853,0.0770081554383212
UNITED_REPUBLIC_OF_TANZANIA,TANGA,-1.9854961871859285,0.0585328859417869
ZAMBIA,CENTRAL,-1.349105677594146,-0.170617251403698
ZAMBIA,COPPERBELT,-1.3135902960443129,-0.2318144812548279
ZAMBIA,EASTERN,-1.5730069434108338,-0.129958352335228
ZAMBIA,LUAPULA,-1.1034083965603856,-0.0821055067362236
ZAMBIA,LUSAKA,-1.6655919731224895,-0.1566344930924192
ZAMBIA,MUCHINGA,-1.205181765664529,-0.0977225326713748
ZAMBIA,NORTH_WESTERN,-1.1000212212110003,-0.2547931903754866
ZAMBIA,NORTHERN,-0.8287187554444794,-0.0023142278702209
ZAMBIA,SOUTHERN,-1.668594205612426,-0.1960644653861122
ZAMBIA,WESTERN,-1.5145681515313771,-0.2753139379625469
ZIMBABWE,BULAWAYO,-1.5323144424450477,-0.2016052439484343
ZIMBABWE,HARARE,-1.443923728784848,-0.1824967372626342
ZIMBABWE,MANICALAND,-1.52430653305301,-0.1557677092184323
ZIMBABWE,MASHONALAND_CENTRAL,-1.4174856805092164,-0.1850896878167636
ZIMBABWE,MASHONALAND_EAST,-1.4890814380820288,-0.1574447792135483
ZIMBABWE,MASHONALAND_WEST,-1.237234406061514,-0.1834996086876485
ZIMBABWE,MASVINGO,-1.5686710351458608,-0.1671076100227294
ZIMBABWE,MATABELELAND_NORTH,-1.4515265946887912,-0.2189364431953287
ZIMBABWE,MATABELELAND_SOUTH,-1.5117661578810755,-0.227828558348998
ZIMBABWE,MIDLANDS,-1.4600747041260873,-0.1793308916230019
